#wavelength, intensity,   energy
742.0,0.00398299982771,1.67115902965
741.0,0.00457199988887,1.67341430499
740.0,0.00486599979922,1.67567567568
739.0,0.00419300002977,1.67794316644
738.0,0.00427799997851,1.68021680217
737.0,0.0046250000596,1.68249660787
736.0,0.00445900019258,1.6847826087
735.0,0.00418800022453,1.68707482993
734.0,0.00413300003856,1.689373297
733.0,0.00391699979082,1.69167803547
732.0,0.00395300006494,1.69398907104
731.0,0.00403800001368,1.69630642955
730.0,0.00394299998879,1.69863013699
729.0,0.00366499996744,1.70096021948
728.0,0.00376400002278,1.7032967033
727.0,0.00416200002655,1.70563961486
726.0,0.00413700006902,1.70798898072
725.0,0.00402999995276,1.71034482759
724.0,0.00402599992231,1.71270718232
723.0,0.0041149999015,1.71507607192
722.0,0.00410499982536,1.71745152355
721.0,0.00407599983737,1.71983356449
720.0,0.00443999981508,1.72222222222
719.0,0.00441800011322,1.72461752434
718.0,0.00415899977088,1.72701949861
717.0,0.0041809999384,1.72942817294
716.0,0.00431300001219,1.73184357542
715.0,0.00443000020459,1.73426573427
714.0,0.00408700015396,1.73669467787
713.0,0.00405099987984,1.73913043478
712.0,0.00411000009626,1.74157303371
711.0,0.00405099987984,1.74402250352
710.0,0.00411200011149,1.74647887324
709.0,0.00391699979082,1.74894217207
708.0,0.00403599999845,1.75141242938
707.0,0.00436899997294,1.75388967468
706.0,0.0042980001308,1.75637393768
705.0,0.00420999992639,1.75886524823
704.0,0.00403500022367,1.76136363636
703.0,0.00401900010183,1.76386913229
702.0,0.00393600016832,1.76638176638
701.0,0.00404800008982,1.76890156919
700.0,0.00423200009391,1.77142857143
699.0,0.00424299994484,1.77396280401
698.0,0.00417299987748,1.77650429799
697.0,0.00424000015482,1.77905308465
696.0,0.00433900021017,1.7816091954
695.0,0.00434499979019,1.78417266187
694.0,0.00422099977732,1.78674351585
693.0,0.0042090001516,1.78932178932
692.0,0.0042980001308,1.79190751445
691.0,0.00400599977002,1.79450072359
690.0,0.00405000010505,1.79710144928
689.0,0.00432700011879,1.79970972424
688.0,0.0042980001308,1.8023255814
687.0,0.00417899992317,1.80494905386
686.0,0.0038020000793,1.80758017493
685.0,0.00387199991383,1.8102189781
684.0,0.00430499995127,1.81286549708
683.0,0.00425999984145,1.81551976574
682.0,0.00393299991265,1.81818181818
681.0,0.00398699985817,1.82085168869
680.0,0.00417499989271,1.82352941176
679.0,0.00397600000724,1.82621502209
678.0,0.00405200012028,1.82890855457
677.0,0.00420700013638,1.83161004431
676.0,0.00405400013551,1.83431952663
675.0,0.00400599977002,1.83703703704
674.0,0.00408599991351,1.83976261128
673.0,0.00405899994075,1.84249628529
672.0,0.00424099992961,1.84523809524
671.0,0.00413999985904,1.8479880775
670.0,0.00373200001195,1.85074626866
669.0,0.00387599994428,1.85351270553
668.0,0.00418499996886,1.85628742515
667.0,0.00417800014839,1.85907046477
666.0,0.00413700006902,1.86186186186
665.0,0.00419300002977,1.86466165414
664.0,0.00404499983415,1.86746987952
663.0,0.00412600021809,1.87028657617
662.0,0.0041809999384,1.87311178248
661.0,0.00412900000811,1.87594553707
660.0,0.00410000002012,1.87878787879
659.0,0.00410800008103,1.88163884674
658.0,0.00413999985904,1.88449848024
657.0,0.00428299978375,1.88736681887
656.0,0.00423000007868,1.89024390244
655.0,0.00434600003064,1.89312977099
654.0,0.0041490001604,1.89602446483
653.0,0.0041809999384,1.8989280245
652.0,0.00420799991116,1.9018404908
651.0,0.00424800021574,1.90476190476
650.0,0.00431999983266,1.90769230769
649.0,0.00381399993785,1.91063174114
648.0,0.00406299997121,1.91358024691
647.0,0.0039570000954,1.91653786708
646.0,0.00411200011149,1.91950464396
645.0,0.00424200017005,1.92248062016
644.0,0.0042980001308,1.92546583851
643.0,0.00440199999139,1.92846034215
642.0,0.00432399986312,1.93146417445
641.0,0.0042840000242,1.9344773791
640.0,0.00421599997208,1.9375
639.0,0.00417499989271,1.94053208138
638.0,0.0043069999665,1.94357366771
637.0,0.00454299990088,1.94662480377
636.0,0.00423000007868,1.94968553459
635.0,0.00424299994484,1.95275590551
634.0,0.00432900013402,1.95583596215
633.0,0.00425999984145,1.95892575039
632.0,0.0041860002093,1.96202531646
631.0,0.00438999990001,1.96513470681
630.0,0.00460600014776,1.96825396825
629.0,0.0043640001677,1.97138314785
628.0,0.00426700012758,1.97452229299
627.0,0.00432599987835,1.97767145136
626.0,0.00431799981743,1.98083067093
625.0,0.00423299986869,1.984
624.0,0.00439500017092,1.98717948718
623.0,0.00443099997938,1.99036918138
622.0,0.00440800003707,1.99356913183
621.0,0.00436099991202,1.99677938808
620.0,0.00438500009477,2.0
619.0,0.00428800005466,2.00323101777
618.0,0.00447000004351,2.00647249191
617.0,0.00439999997616,2.00972447326
616.0,0.00449099997059,2.01298701299
615.0,0.00465600006282,2.0162601626
614.0,0.00425399979576,2.01954397394
613.0,0.00419599981979,2.02283849918
612.0,0.00438500009477,2.02614379085
611.0,0.00439300015569,2.0294599018
610.0,0.00446499977261,2.03278688525
609.0,0.00448899995536,2.03612479475
608.0,0.00454200012609,2.03947368421
607.0,0.00438900012523,2.04283360791
606.0,0.00457300012931,2.04620462046
605.0,0.00451599992812,2.04958677686
604.0,0.00447400007397,2.05298013245
603.0,0.00440199999139,2.05638474295
602.0,0.00448800018057,2.05980066445
601.0,0.00433100014925,2.06322795341
600.0,0.00437399977818,2.06666666667
599.0,0.00441800011322,2.07011686144
598.0,0.00485899997875,2.07357859532
597.0,0.00458300020546,2.0770519263
596.0,0.00499399984255,2.08053691275
595.0,0.00462599983439,2.08403361345
594.0,0.00452699977905,2.08754208754
593.0,0.00458199996501,2.0910623946
592.0,0.00450999988243,2.09459459459
591.0,0.00473800022155,2.09813874788
590.0,0.00487199984491,2.10169491525
589.0,0.00462199980393,2.10526315789
588.0,0.00488799996674,2.10884353741
587.0,0.00469500012696,2.11243611584
586.0,0.00454299990088,2.11604095563
585.0,0.00460299989209,2.11965811966
584.0,0.0046680001542,2.12328767123
583.0,0.00464100018144,2.1269296741
582.0,0.00452699977905,2.13058419244
581.0,0.0046199997887,2.13425129088
580.0,0.0047229998745,2.13793103448
579.0,0.00451599992812,2.14162348877
578.0,0.00448899995536,2.14532871972
577.0,0.00463100010529,2.14904679376
576.0,0.00465600006282,2.15277777778
575.0,0.00482700020075,2.15652173913
574.0,0.00448099989444,2.16027874564
573.0,0.00480799982324,2.16404886562
572.0,0.00491200014949,2.16783216783
571.0,0.00478499988094,2.17162872154
570.0,0.0049379998818,2.17543859649
569.0,0.0048600002192,2.17926186292
568.0,0.00493300007656,2.18309859155
567.0,0.00487900013104,2.18694885362
566.0,0.00505900010467,2.19081272085
565.0,0.00499799987301,2.19469026549
564.0,0.00499999988824,2.19858156028
563.0,0.00486300000921,2.20248667851
562.0,0.00496800011024,2.20640569395
561.0,0.00499900011346,2.21033868093
560.0,0.00505199981853,2.21428571429
559.0,0.00489400001243,2.21824686941
558.0,0.00493500009179,2.22222222222
557.0,0.00493100006133,2.22621184919
556.0,0.00505999987945,2.23021582734
555.0,0.00506300013512,2.23423423423
554.0,0.00508099980652,2.23826714801
553.0,0.00519500020891,2.24231464738
552.0,0.00521200010553,2.24637681159
551.0,0.00518100010231,2.25045372051
550.0,0.00507800001651,2.25454545455
549.0,0.00525399995968,2.25865209472
548.0,0.00524599989876,2.26277372263
547.0,0.00521400012076,2.26691042048
546.0,0.00519300019369,2.27106227106
545.0,0.00514200003818,2.2752293578
544.0,0.00535300001502,2.27941176471
543.0,0.00535900006071,2.28360957643
542.0,0.00530500011519,2.28782287823
541.0,0.00528000015765,2.29205175601
540.0,0.00529500003904,2.2962962963
539.0,0.00538499979302,2.30055658627
538.0,0.0054250000976,2.30483271375
537.0,0.00528899999335,2.30912476723
536.0,0.00535099999979,2.31343283582
535.0,0.00547900004312,2.31775700935
534.0,0.00548700010404,2.32209737828
533.0,0.00551499985158,2.32645403377
532.0,0.00555999996141,2.33082706767
531.0,0.00572700006887,2.3352165725
530.0,0.00552000012249,2.33962264151
529.0,0.00552400015295,2.34404536862
528.0,0.00564099987969,2.34848484848
527.0,0.00554999988526,2.35294117647
526.0,0.00543900020421,2.35741444867
525.0,0.00536100007594,2.3619047619
524.0,0.00577899999917,2.36641221374
523.0,0.00574300019071,2.37093690249
522.0,0.00554900011048,2.3754789272
521.0,0.00556899979711,2.38003838772
520.0,0.00552200013772,2.38461538462
519.0,0.00555399991572,2.38921001927
518.0,0.00564299989492,2.39382239382
517.0,0.00572799984366,2.39845261122
516.0,0.0059389998205,2.40310077519
515.0,0.00571200018749,2.40776699029
514.0,0.0056259999983,2.41245136187
513.0,0.0058840001002,2.4171539961
512.0,0.00591999990866,2.421875
511.0,0.00570499990135,2.42661448141
510.0,0.00578399980441,2.43137254902
509.0,0.00577400019392,2.43614931238
508.0,0.00577000016347,2.44094488189
507.0,0.00568199995905,2.44575936884
506.0,0.00569899985567,2.45059288538
505.0,0.00577099993825,2.45544554455
504.0,0.00583899999037,2.46031746032
503.0,0.00581400003284,2.46520874751
502.0,0.00583499995992,2.47011952191
501.0,0.00593299977481,2.4750499002
500.0,0.00589899998158,2.48
499.0,0.005987000186,2.48496993988
498.0,0.00586199993268,2.48995983936
497.0,0.00588899990544,2.49496981891
496.0,0.00620600022376,2.5
495.0,0.00593699980527,2.50505050505
494.0,0.00575699983165,2.51012145749
493.0,0.005795000121,2.51521298174
492.0,0.0056170001626,2.52032520325
491.0,0.0055459998548,2.52545824847
490.0,0.00552899995819,2.5306122449
489.0,0.00571900000796,2.53578732106
488.0,0.00589699996635,2.54098360656
487.0,0.00596999982372,2.54620123203
486.0,0.00585199985653,2.55144032922
485.0,0.00558499991894,2.55670103093
484.0,0.00568100018427,2.56198347107
483.0,0.00576200010255,2.56728778468
482.0,0.00577299995348,2.57261410788
481.0,0.00569699984044,2.57796257796
480.0,0.00536999991164,2.58333333333
479.0,0.00545899989083,2.58872651357
478.0,0.00576800014824,2.59414225941
477.0,0.00582400010899,2.59958071279
476.0,0.00588600011542,2.60504201681
475.0,0.00591300008819,2.61052631579
474.0,0.0058980002068,2.61603375527
473.0,0.00593200000003,2.62156448203
472.0,0.00599100021645,2.62711864407
471.0,0.00619499990717,2.63269639066
470.0,0.006403000094,2.63829787234
469.0,0.0062199998647,2.64392324094
468.0,0.0060419999063,2.64957264957
467.0,0.00605699978769,2.65524625268
466.0,0.00597599986941,2.66094420601
465.0,0.00602099997923,2.66666666667
464.0,0.0060049998574,2.6724137931
463.0,0.00600699987262,2.67818574514
462.0,0.00627399981022,2.68398268398
461.0,0.00625299988315,2.68980477223
460.0,0.00592199992388,2.69565217391
459.0,0.0061449999921,2.70152505447
458.0,0.00617300020531,2.70742358079
457.0,0.0061130002141,2.71334792123
456.0,0.00611399998888,2.71929824561
455.0,0.00602599978447,2.72527472527
454.0,0.00582099985331,2.73127753304
453.0,0.0057520000264,2.73730684327
452.0,0.00599300023168,2.74336283186
451.0,0.00610199989751,2.74944567627
450.0,0.00597599986941,2.75555555556
449.0,0.00588899990544,2.76169265033
448.0,0.00607000011951,2.76785714286
447.0,0.00604100013152,2.774049217
446.0,0.00593200000003,2.7802690583
445.0,0.00602200021967,2.78651685393
444.0,0.00608200021088,2.79279279279
443.0,0.0060990001075,2.79909706546
442.0,0.00633799983189,2.80542986425
441.0,0.00644400017336,2.81179138322
440.0,0.0062199998647,2.81818181818
439.0,0.00602099997923,2.82460136674
438.0,0.00616500014439,2.83105022831
437.0,0.00615199981257,2.83752860412
436.0,0.00609199982136,2.84403669725
435.0,0.00595000013709,2.85057471264
434.0,0.00612400006503,2.85714285714
433.0,0.00618899986148,2.86374133949
432.0,0.00652599986643,2.87037037037
431.0,0.00617100019008,2.87703016241
430.0,0.00614900002256,2.88372093023
429.0,0.00612800009549,2.89044289044
428.0,0.00592700019479,2.89719626168
427.0,0.00621399981901,2.90398126464
426.0,0.00627399981022,2.91079812207
425.0,0.00590399978682,2.91764705882
424.0,0.00657700002193,2.92452830189
423.0,0.00614799978212,2.93144208038
422.0,0.00626099994406,2.93838862559
421.0,0.00616599991918,2.94536817102
420.0,0.00593800004572,2.95238095238
419.0,0.00639999983832,2.95942720764
418.0,0.00615599984303,2.96650717703
417.0,0.00614299997687,2.97362110312
416.0,0.00639999983832,2.98076923077
415.0,0.00649800011888,2.98795180723
414.0,0.00635799998417,2.99516908213
413.0,0.00626099994406,3.00242130751
412.0,0.00647100014612,3.00970873786
411.0,0.00648199999705,3.01703163017
410.0,0.00635199993849,3.0243902439
409.0,0.00627399981022,3.03178484108
408.0,0.00626400019974,3.03921568627
407.0,0.00650000013411,3.04668304668
406.0,0.00662400014699,3.05418719212
405.0,0.00643299985677,3.06172839506
404.0,0.00636600004509,3.06930693069
403.0,0.00638499995694,3.07692307692
402.0,0.00652599986643,3.08457711443
401.0,0.00648600002751,3.09226932668
400.0,0.00568899977952,3.1
399.0,0.00652599986643,3.10776942356
398.0,0.00622300012037,3.11557788945
397.0,0.00694999983534,3.1234256927
396.0,0.00662499992177,3.13131313131
395.0,0.0066550001502,3.13924050633
394.0,0.00635900022462,3.14720812183
393.0,0.00597199983895,3.15521628499
392.0,0.00665399990976,3.16326530612
391.0,0.00639700004831,3.17135549872
390.0,0.00644400017336,3.17948717949
389.0,0.00673699984327,3.18766066838
388.0,0.00676399981603,3.19587628866
387.0,0.00677199987695,3.20413436693
386.0,0.00675799977034,3.21243523316
385.0,0.00699099991471,3.22077922078
384.0,0.00672599999234,3.22916666667
383.0,0.00695300009102,3.23759791123
382.0,0.00686600012705,3.24607329843
381.0,0.00683199986815,3.25459317585
380.0,0.0068330001086,3.26315789474
379.0,0.0067670000717,3.27176781003
378.0,0.0067210001871,3.28042328042
377.0,0.0064119999297,3.28912466844
376.0,0.00659999996424,3.29787234043
375.0,0.00711200013757,3.30666666667
374.0,0.0068279998377,3.31550802139
373.0,0.00666199997067,3.32439678284
372.0,0.00721399998292,3.33333333333
371.0,0.00710000004619,3.3423180593
370.0,0.00694399978966,3.35135135135
369.0,0.00706799980253,3.36043360434
368.0,0.00694799982011,3.36956521739
367.0,0.00728499982506,3.37874659401
366.0,0.00718799978495,3.38797814208
365.0,0.00727399997413,3.39726027397
364.0,0.00730699999258,3.40659340659
363.0,0.0074729998596,3.41597796143
362.0,0.00752600003034,3.42541436464
361.0,0.00768900010735,3.43490304709
360.0,0.00773499999195,3.44444444444
359.0,0.00775300012901,3.45403899721
358.0,0.00821200013161,3.46368715084
357.0,0.00837799999863,3.47338935574
356.0,0.00857700034976,3.48314606742
355.0,0.00872599985451,3.49295774648
354.0,0.00910700019449,3.50282485876
353.0,0.00920100044459,3.51274787535
352.0,0.00977099966258,3.52272727273
351.0,0.0103930002078,3.53276353276
350.0,0.0114780003205,3.54285714286
349.0,0.0130550004542,3.55300859599
348.0,0.0151990000159,3.5632183908
347.0,0.0183070003986,3.5734870317
346.0,0.0229930002242,3.5838150289
345.0,0.0304889995605,3.59420289855
344.0,0.042474001646,3.60465116279
343.0,0.0607450008392,3.61516034985
342.0,0.0874859988689,3.62573099415
341.0,0.128217995167,3.63636363636
340.0,0.187020003796,3.64705882353
339.0,0.267239004374,3.65781710914
338.0,0.370889008045,3.66863905325
337.0,0.499781996012,3.67952522255
336.0,0.656334996223,3.69047619048
335.0,0.83720099926,3.70149253731
334.0,1.0327539444,3.7125748503
333.0,1.23668205738,3.72372372372
332.0,1.44114303589,3.73493975904
331.0,1.63659501076,3.74622356495
330.0,1.81505203247,3.75757575758
329.0,1.96891200542,3.76899696049
328.0,2.09801101685,3.78048780488
327.0,2.19848108292,3.79204892966
326.0,2.27365088463,3.8036809816
325.0,2.32484507561,3.81538461538
324.0,2.35692000389,3.82716049383
323.0,2.37165689468,3.83900928793
322.0,2.3711180687,3.85093167702
321.0,2.36322498322,3.86292834891
320.0,2.35318589211,3.875
319.0,2.33841490746,3.88714733542
318.0,2.31868100166,3.89937106918
317.0,2.29683089256,3.91167192429
316.0,2.27896499634,3.92405063291
315.0,2.26218891144,3.93650793651
314.0,2.24702811241,3.94904458599
313.0,2.23112511635,3.96166134185
312.0,2.21720504761,3.97435897436
311.0,2.20379400253,3.98713826367
310.0,2.18714189529,4.0
309.0,2.16956591606,4.01294498382
308.0,2.15714788437,4.02597402597
307.0,2.14248800278,4.03908794788
306.0,2.12658905983,4.0522875817
305.0,2.11023306847,4.06557377049
304.0,2.0945520401,4.07894736842
303.0,2.08225607872,4.09240924092
302.0,2.07267403603,4.1059602649
301.0,2.06395602226,4.1196013289
300.0,2.05929303169,4.13333333333
299.0,2.06024909019,4.14715719064
298.0,2.06504702568,4.1610738255
297.0,2.07437109947,4.17508417508
296.0,2.08847594261,4.18918918919
295.0,2.10675191879,4.20338983051
294.0,2.1305270195,4.21768707483
293.0,2.15768504143,4.23208191126
292.0,2.18947601318,4.24657534247
291.0,2.2268679142,4.26116838488
290.0,2.26658201218,4.27586206897
289.0,2.30698394775,4.29065743945
288.0,2.34915494919,4.30555555556
287.0,2.39345002174,4.32055749129
286.0,2.43671107292,4.33566433566
285.0,2.4804880619,4.35087719298
284.0,2.53017997742,4.3661971831
283.0,2.58017802238,4.3816254417
282.0,2.62317204475,4.39716312057
281.0,2.65947508812,4.4128113879
280.0,2.7010550499,4.42857142857
279.0,2.74202489853,4.44444444444
278.0,2.77696108818,4.46043165468
277.0,2.80670309067,4.47653429603
276.0,2.83897709846,4.49275362319
275.0,2.87817788124,4.50909090909
274.0,2.90612411499,4.52554744526
273.0,2.92447900772,4.54212454212
272.0,2.94148397446,4.55882352941
271.0,2.96349310875,4.57564575646
270.0,2.99109506607,4.59259259259
269.0,3.00934910774,4.60966542751
268.0,3.00608611107,4.62686567164
267.0,3.02024197578,4.64419475655
266.0,3.05125498772,4.66165413534
265.0,3.07204008102,4.67924528302
264.0,3.08090305328,4.69696969697
263.0,3.09233403206,4.71482889734
262.0,3.1180460453,4.73282442748
261.0,3.14600801468,4.75095785441
260.0,3.15401601791,4.76923076923
259.0,3.16544294357,4.78764478764
258.0,3.19489598274,4.80620155039
257.0,3.23216795921,4.82490272374
256.0,3.27133393288,4.84375
255.0,3.29225111008,4.86274509804
254.0,3.41908097267,4.88188976378
253.0,3.43367910385,4.90118577075
252.0,3.40937995911,4.92063492063
251.0,3.41827297211,4.94023904382
250.0,3.42476391792,4.96
249.0,3.43766188622,4.97991967871
248.0,3.50111198425,5.0
247.0,3.56169199944,5.02024291498
246.0,3.70311903954,5.0406504065
245.0,3.7320330143,5.0612244898
244.0,3.6840031147,5.08196721311
243.0,3.67407393456,5.10288065844
242.0,4.09720611572,5.12396694215
241.0,3.95461297035,5.14522821577
240.0,3.62446403503,5.16666666667
239.0,3.69316005707,5.18828451883
238.0,3.93072605133,5.21008403361
237.0,3.99720001221,5.23206751055
236.0,4.37921905518,5.25423728814
235.0,300.0,5.27659574468
234.0,4.43989706039,5.29914529915
233.0,4.15222978592,5.32188841202
232.0,4.22269392014,5.34482758621
231.0,4.18815517426,5.36796536797
230.0,4.48953104019,5.39130434783
229.0,300.0,5.41484716157
228.0,4.97984218597,5.43859649123
227.0,4.96873807907,5.46255506608
226.0,300.0,5.48672566372
225.0,300.0,5.51111111111
224.0,300.0,5.53571428571
223.0,5.62184619904,5.56053811659
222.0,5.60668706894,5.58558558559
221.0,300.0,5.61085972851
220.0,300.0,5.63636363636
219.0,300.0,5.66210045662
218.0,4.94560289383,5.6880733945
217.0,300.0,5.71428571429
216.0,300.0,5.74074074074
215.0,300.0,5.76744186047
214.0,300.0,5.79439252336
213.0,4.05584001541,5.82159624413
212.0,300.0,5.84905660377
211.0,300.0,5.87677725118
210.0,300.0,5.90476190476
209.0,4.32447385788,5.93301435407
208.0,4.9176940918,5.96153846154
207.0,300.0,5.99033816425
206.0,300.0,6.01941747573
205.0,300.0,6.0487804878
204.0,300.0,6.07843137255
203.0,300.0,6.10837438424
202.0,300.0,6.13861386139
201.0,300.0,6.16915422886
200.0,300.0,6.2
